user_id,first_name,last_name,full_name,email,location,industry,job_title,company,bio,skills,connections,experience_years,education,profile_views,posts_count,followers,following,created_date,last_active,verified,premium
ln_0078,Miguel,Obrien,Miguel Obrien,miguel.obrien@nike.com,"Los Angeles, CA",Marketing,Growth Hacker,Nike,Senior Growth Hacker helping companies grow through google analytics and facebook ads. 18 years in Marketing.,"Google Analytics, Facebook Ads, SEO, Content Marketing",395,18,"Higgins, Strickland and Martin University - PhD Marketing",7259,779,893,993,2019-08-12,2025-06-05,True,False
ln_0079,Sarah,Johnston,Sarah Johnston,sarah.johnston@clevelandclinic.com,"Los Angeles, CA",Healthcare,Pharmacist,Cleveland Clinic,Pharmacist at Cleveland Clinic | 11+ years experience | Specializing in clinical trials,"Clinical Trials, Healthcare Management, Patient Care, Medical Research, EMR Systems",2631,11,Sanders-Espinoza University - PhD Healthcare,7015,726,6128,280,2017-12-19,2025-06-05,False,True
ln_0080,Courtney,Garcia,Courtney Garcia,courtney.garcia@nike.com,"Miami, FL",Marketing,SEO Specialist,Nike,Senior SEO Specialist helping companies grow through google analytics and content marketing. 8 years in Marketing.,"Google Analytics, Content Marketing, Facebook Ads",788,8,Jefferson-Burke University - MBA Marketing,4381,668,2068,1186,2018-04-13,2025-06-07,False,False
ln_0081,Kimberly,Reed,Kimberly Reed,kimberly.reed@johnshopkins.com,"Rochester, MN",Healthcare,Medical Researcher,Johns Hopkins,Medical Researcher at Johns Hopkins | 6+ years experience | Specializing in medical research,"Medical Research, Healthcare Management, Patient Care",2784,6,Stanley-Jones University - MBA Healthcare,1651,663,8295,1050,2021-12-19,2025-06-01,False,False
ln_0082,Robert,Henry,Robert Henry,robert.henry@adobe.com,"Miami, FL",Marketing,Growth Hacker,Adobe,Growth Hacker | Adobe | Expert in copywriting | Miami based,"Copywriting, Content Marketing, SEO, Google Analytics, Digital Marketing",2686,16,Yu-Reid University - MS Marketing,6723,301,9889,215,2023-03-27,2025-06-05,False,True
ln_0083,Ryan,Gross,Ryan Gross,ryan.gross@proctergamble.com,"New York, NY",Marketing,Content Creator,Procter & Gamble,Experienced Content Creator with 15 years in Marketing. Passionate about content marketing and digital marketing.,"Content Marketing, Digital Marketing, Facebook Ads, Copywriting, SEO",1942,15,"Nelson, Morton and Medina University - BS Marketing",2833,639,7992,1126,2020-10-25,2025-06-04,False,True
ln_0084,Jessica,Adams,Jessica Adams,jessica.adams@netflix.com,"San Francisco, CA",Technology,Full Stack Developer,Netflix,Full Stack Developer at Netflix | 17+ years experience | Specializing in python,"Python, AWS, SQL, Git",1590,17,Rivas Inc University - MS Technology,7719,309,6547,937,2019-05-21,2025-06-04,False,False
ln_0085,Karen,Hudson,Karen Hudson,karen.hudson@netflix.com,"San Francisco, CA",Technology,Full Stack Developer,Netflix,Full Stack Developer at Netflix | 20+ years experience | Specializing in javascript,"JavaScript, Git, Kubernetes, React, SQL",1465,20,"Gray, Johnson and Rosales University - MBA Technology",4973,699,2517,1977,2018-09-15,2025-06-02,False,False
ln_0086,Lauren,Peterson,Lauren Peterson,lauren.peterson@adobe.com,"New York, NY",Marketing,Digital Marketer,Adobe,Senior Digital Marketer helping companies grow through facebook ads and google analytics. 14 years in Marketing.,"Facebook Ads, Google Analytics, Content Marketing, Digital Marketing, Copywriting",174,14,"Haynes, Hill and Smith University - MS Marketing",2730,204,3709,799,2024-01-26,2025-06-01,False,False
ln_0087,Jennifer,Freeman,Jennifer Freeman,jennifer.freeman@jpmorgan.com,"New York, NY",Finance,Investment Banker,JPMorgan,Investment Banker at JPMorgan | 11+ years experience | Specializing in excel,"Excel, Python, Tableau, SQL, Financial Modeling",2546,11,Vaughn Ltd University - PhD Finance,1463,186,3162,1802,2022-06-01,2025-06-04,False,False
ln_0088,Andre,Phillips,Andre Phillips,andre.phillips@blackrock.com,"New York, NY",Finance,VP Finance,BlackRock,VP Finance | BlackRock | Expert in sql | New York based,"SQL, VBA, Tableau, Excel, Risk Management, Bloomberg",1058,10,Holt-Torres University - BS Finance,2735,500,13882,497,2021-07-03,2025-06-04,False,False
ln_0089,Alyssa,Coleman,Alyssa Coleman,alyssa.coleman@salesforce.com,"Chicago, IL",Marketing,Content Creator,Salesforce,Experienced Content Creator with 9 years in Marketing. Passionate about facebook ads and copywriting.,"Facebook Ads, Copywriting, Google Analytics, Digital Marketing, Content Marketing, SEO",2726,9,"Pierce, Bell and Chavez University - PhD Marketing",7360,400,9285,310,2019-07-31,2025-06-02,False,False
ln_0090,Jennifer,Stewart,Jennifer Stewart,jennifer.stewart@microsoft.com,"Seattle, WA",Technology,Product Manager,Microsoft,Product Manager at Microsoft | 3+ years experience | Specializing in sql,"SQL, Git, React, Kubernetes, AWS",1947,3,"Herrera, Gill and Lopez University - MS Technology",7822,47,6997,209,2018-12-13,2025-06-04,False,False
ln_0091,Jenny,Bray,Jenny Bray,jenny.bray@coca-cola.com,"Los Angeles, CA",Marketing,Marketing Manager,Coca-Cola,Marketing Manager at Coca-Cola | 5+ years experience | Specializing in content marketing,"Content Marketing, Digital Marketing, Copywriting",256,5,"Carlson, Hooper and Wall University - MS Marketing",7715,503,11604,1802,2019-07-05,2025-06-03,True,False
ln_0092,Kevin,Erickson,Kevin Erickson,kevin.erickson@proctergamble.com,"New York, NY",Marketing,SEO Specialist,Procter & Gamble,SEO Specialist | Procter & Gamble | Expert in content marketing | New York based,"Content Marketing, SEO, Facebook Ads",555,18,Hill Inc University - MS Marketing,2146,328,2196,197,2021-04-22,2025-06-05,False,False
ln_0093,David,Oneill,David Oneill,david.oneill@mckinseycompany.com,"New York, NY",Consulting,Senior Consultant,McKinsey & Company,Senior Consultant | McKinsey & Company | Expert in project management | New York based,"Project Management, Client Management, Strategy, PowerPoint, Excel, Business Analysis",106,10,Garcia-Smith University - MS Consulting,2170,604,7025,483,2019-06-04,2025-06-04,False,True
ln_0094,Matthew,Sheppard,Matthew Sheppard,matthew.sheppard@massgeneral.com,"Los Angeles, CA",Healthcare,Doctor,Mass General,Senior Doctor helping companies grow through clinical trials and emr systems. 13 years in Healthcare.,"Clinical Trials, EMR Systems, Patient Care",1138,13,Everett-Woods University - MBA Healthcare,3125,89,5849,593,2023-03-10,2025-06-03,False,False
ln_0095,Charles,Soto,Charles Soto,charles.soto@bostonconsultinggroup.com,"New York, NY",Consulting,Business Analyst,Boston Consulting Group,Business Analyst at Boston Consulting Group | 16+ years experience | Specializing in project management,"Project Management, PowerPoint, Business Analysis, Client Management, Excel",652,16,Hernandez PLC University - MBA Consulting,6065,488,805,700,2024-01-28,2025-06-01,False,False
ln_0096,John,Grant,John Grant,john.grant@apple.com,"Boston, MA",Technology,Product Manager,Apple,Senior Product Manager helping companies grow through git and sql. 10 years in Technology.,"Git, SQL, Machine Learning, Python, Docker, JavaScript",295,10,Obrien-Gibbs University - MS Technology,2438,147,13296,853,2019-01-05,2025-06-04,False,False
ln_0097,Shannon,Ramos,Shannon Ramos,shannon.ramos@coca-cola.com,"Los Angeles, CA",Marketing,Content Creator,Coca-Cola,Experienced Content Creator with 14 years in Marketing. Passionate about copywriting and google analytics.,"Copywriting, Google Analytics, Content Marketing, Facebook Ads, SEO, Digital Marketing",1863,14,"Branch, Torres and Oliver University - BS Marketing",4668,320,5462,310,2021-09-13,2025-06-06,True,False
ln_0098,Stacey,Clark,Stacey Clark,stacey.clark@massgeneral.com,"Cleveland, OH",Healthcare,Healthcare Administrator,Mass General,Healthcare Administrator | Mass General | Expert in clinical trials | Cleveland based,"Clinical Trials, Healthcare Management, Medical Research, Patient Care",1224,12,Baker Inc University - MBA Healthcare,814,707,10645,931,2018-07-14,2025-06-02,False,False
ln_0099,Charles,Smith,Charles Smith,charles.smith@jpmorgan.com,Singapore,Finance,Financial Analyst,JPMorgan,Experienced Financial Analyst with 13 years in Finance. Passionate about financial modeling and excel.,"Financial Modeling, Excel, VBA, Tableau, Bloomberg, Python",2578,13,Norris-Harrison University - BS Finance,5762,480,6277,861,2017-08-30,2025-06-03,False,True
ln_0100,Justin,Heath,Justin Heath,justin.heath@morganstanley.com,Hong Kong,Finance,Quantitative Analyst,Morgan Stanley,Quantitative Analyst | Morgan Stanley | Expert in python | Hong Kong based,"Python, Excel, Financial Modeling, SQL, Tableau",2400,16,Mcdaniel LLC University - MBA Finance,2344,286,11734,1013,2022-12-12,2025-06-05,False,False
ln_0101,Donna,Peck,Donna Peck,donna.peck@proctergamble.com,"Los Angeles, CA",Marketing,Digital Marketer,Procter & Gamble,Senior Digital Marketer helping companies grow through google analytics and seo. 3 years in Marketing.,"Google Analytics, SEO, Copywriting",2835,3,Wilson-Walker University - MS Marketing,6012,86,9211,1210,2018-06-23,2025-06-02,False,True
ln_0102,Douglas,Brown,Douglas Brown,douglas.brown@wellsfargo.com,"London, UK",Finance,VP Finance,Wells Fargo,Experienced VP Finance with 16 years in Finance. Passionate about risk management and financial modeling.,"Risk Management, Financial Modeling, Excel, SQL, Python",1578,16,Larson-Holloway University - MS Finance,4028,584,2326,1353,2023-11-18,2025-06-04,False,True
ln_0103,Taylor,Torres,Taylor Torres,taylor.torres@hubspot.com,"Atlanta, GA",Marketing,Growth Hacker,HubSpot,Growth Hacker | HubSpot | Expert in google analytics | Atlanta based,"Google Analytics, Facebook Ads, Digital Marketing, Copywriting, SEO, Content Marketing",2885,15,Bender-Mason University - MS Marketing,1251,584,10682,1303,2020-11-21,2025-06-01,False,False
ln_0104,Bill,Reynolds,Bill Reynolds,bill.reynolds@salesforce.com,"New York, NY",Marketing,SEO Specialist,Salesforce,SEO Specialist at Salesforce | 6+ years experience | Specializing in facebook ads,"Facebook Ads, SEO, Content Marketing",1421,6,Munoz-Johnson University - BS Marketing,3034,551,14862,681,2019-01-14,2025-06-05,False,True
ln_0105,Michelle,Matthews,Michelle Matthews,michelle.matthews@bostonconsultinggroup.com,"Chicago, IL",Consulting,Business Analyst,Boston Consulting Group,Senior Business Analyst helping companies grow through project management and business analysis. 6 years in Consulting.,"Project Management, Business Analysis, Client Management",2408,6,Key Ltd University - MBA Consulting,6960,49,1530,193,2023-03-08,2025-06-05,False,False
ln_0106,Kathryn,Thompson,Kathryn Thompson,kathryn.thompson@johnshopkins.com,"Los Angeles, CA",Healthcare,Medical Director,Johns Hopkins,Medical Director at Johns Hopkins | 16+ years experience | Specializing in emr systems,"EMR Systems, Patient Care, Medical Research, Healthcare Management, Clinical Trials",2905,16,"Pearson, Moon and White University - PhD Healthcare",2636,484,1395,1510,2021-07-13,2025-06-05,True,False
ln_0107,Travis,Davis,Travis Davis,travis.davis@unilever.com,"Chicago, IL",Marketing,Content Creator,Unilever,Senior Content Creator helping companies grow through content marketing and copywriting. 5 years in Marketing.,"Content Marketing, Copywriting, Facebook Ads, SEO",2209,5,Ortiz-Morris University - MBA Marketing,2814,267,7842,350,2018-03-02,2025-06-02,False,True
ln_0108,Robert,Simpson,Robert Simpson,robert.simpson@apple.com,"Austin, TX",Technology,Software Engineer,Apple,Software Engineer at Apple | 7+ years experience | Specializing in aws,"AWS, React, Docker, Machine Learning, SQL, Git",2140,7,"Landry, Cervantes and Pierce University - PhD Technology",4285,335,8348,147,2020-08-13,2025-06-03,True,False
ln_0109,Marcus,Cordova,Marcus Cordova,marcus.cordova@unilever.com,"Miami, FL",Marketing,Digital Marketer,Unilever,Experienced Digital Marketer with 10 years in Marketing. Passionate about digital marketing and copywriting.,"Digital Marketing, Copywriting, Content Marketing, SEO, Google Analytics",540,10,Hancock-Bryan University - PhD Marketing,1297,290,12119,849,2017-06-10,2025-06-07,False,False
ln_0110,Steven,Brown,Steven Brown,steven.brown@adobe.com,"Miami, FL",Marketing,Marketing Manager,Adobe,Marketing Manager | Adobe | Expert in content marketing | Miami based,"Content Marketing, Facebook Ads, Copywriting, Digital Marketing",2352,13,"Cox, Avila and Garrett University - MS Marketing",6960,658,11347,1351,2022-10-02,2025-06-02,True,False
ln_0111,Andrea,Pennington,Andrea Pennington,andrea.pennington@salesforce.com,"Chicago, IL",Marketing,Brand Manager,Salesforce,Experienced Brand Manager with 2 years in Marketing. Passionate about seo and copywriting.,"SEO, Copywriting, Google Analytics, Content Marketing, Digital Marketing",661,2,Gilmore-Washington University - MS Marketing,6786,505,8708,1035,2017-08-20,2025-06-05,True,False
ln_0112,Lauren,Mckinney,Lauren Mckinney,lauren.mckinney@citi.com,"Chicago, IL",Finance,Portfolio Manager,Citi,Senior Portfolio Manager helping companies grow through tableau and python. 19 years in Finance.,"Tableau, Python, SQL, Bloomberg",2177,19,Pierce-Tran University - PhD Finance,6005,596,5111,1072,2018-02-01,2025-06-07,False,False
ln_0113,Robin,Murray,Robin Murray,robin.murray@techcorp.com,"New York, NY",Technology,DevOps Engineer,TechCorp,DevOps Engineer at TechCorp | 19+ years experience | Specializing in agile,"Agile, SQL, Machine Learning",310,19,Holland and Sons University - PhD Technology,1596,556,10505,1576,2020-12-02,2025-06-06,False,False
ln_0114,William,Hill,William Hill,william.hill@jpmorgan.com,"New York, NY",Finance,VP Finance,JPMorgan,VP Finance | JPMorgan | Expert in risk management | New York based,"Risk Management, Financial Modeling, VBA",720,11,Baird-Sanchez University - PhD Finance,5856,228,6923,1127,2021-04-17,2025-06-03,False,False
ln_0115,Sandra,Romero,Sandra Romero,sandra.romero@amazon.com,"Boston, MA",Technology,Tech Lead,Amazon,Senior Tech Lead helping companies grow through git and docker. 13 years in Technology.,"Git, Docker, SQL, Machine Learning",809,13,Shields LLC University - PhD Technology,7672,565,5808,1218,2022-11-03,2025-06-06,False,False
ln_0116,Matthew,French,Matthew French,matthew.french@clevelandclinic.com,"Rochester, MN",Healthcare,Pharmacist,Cleveland Clinic,Pharmacist at Cleveland Clinic | 10+ years experience | Specializing in healthcare management,"Healthcare Management, EMR Systems, Patient Care, Medical Research",2927,10,Hoover-Campbell University - PhD Healthcare,2797,511,5914,1247,2019-07-11,2025-06-05,False,False
ln_0117,Yolanda,Burns,Yolanda Burns,yolanda.burns@mayoclinic.com,"Los Angeles, CA",Healthcare,Medical Researcher,Mayo Clinic,Experienced Medical Researcher with 10 years in Healthcare. Passionate about clinical trials and healthcare management.,"Clinical Trials, Healthcare Management, Patient Care, Medical Research, EMR Systems",1518,10,Griffin Group University - PhD Healthcare,5573,282,12444,1081,2019-11-07,2025-06-04,False,False
ln_0118,Amy,Gibson,Amy Gibson,amy.gibson@kaiserpermanente.com,"Rochester, MN",Healthcare,Pharmacist,Kaiser Permanente,Pharmacist at Kaiser Permanente | 2+ years experience | Specializing in emr systems,"EMR Systems, Medical Research, Patient Care",2713,2,Kane-Pollard University - BS Healthcare,630,122,6971,776,2019-02-08,2025-06-03,False,True
ln_0119,Melissa,Jenkins,Melissa Jenkins,melissa.jenkins@citi.com,"London, UK",Finance,Financial Analyst,Citi,Experienced Financial Analyst with 10 years in Finance. Passionate about vba and risk management.,"VBA, Risk Management, SQL, Excel, Bloomberg, Python",466,10,Garner-Thornton University - BS Finance,4583,776,12047,1841,2023-02-10,2025-06-03,False,False
ln_0120,Elizabeth,Hoover,Elizabeth Hoover,elizabeth.hoover@bankofamerica.com,"London, UK",Finance,Risk Analyst,Bank of America,Senior Risk Analyst helping companies grow through tableau and vba. 6 years in Finance.,"Tableau, VBA, Risk Management",253,6,Simpson Inc University - MBA Finance,2644,601,10075,319,2018-04-26,2025-06-07,False,False
ln_0121,Martin,Garcia,Martin Garcia,martin.garcia@adobe.com,"Miami, FL",Marketing,Growth Hacker,Adobe,Growth Hacker at Adobe | 11+ years experience | Specializing in seo,"SEO, Facebook Ads, Google Analytics, Copywriting, Digital Marketing, Content Marketing",1979,11,Garcia-Lozano University - MS Marketing,6086,210,430,1608,2017-07-17,2025-06-02,False,True
