user_id,username,display_name,first_name,last_name,bio,location,website,content_type,followers,following,posts_count,stories_count,reels_count,avg_likes,avg_comments,engagement_rate,verified,private,business_account,created_date,last_post_date,profile_pic_url,is_match
ig_0001,daniellejohnson99,Danielle Johnson,Danielle,Johnson,💫 Nature creator | Johnsonland based | Spreading positivity,"Karenberg, Yemen",,Nature,14370,906,942,76,17,337,99,3.54,True,False,False,2021-07-31,2025-06-01,https://example.com/profile_1.jpg,True
ig_0101,aliciarice,Alicia Rice,Alicia,Rice,✨ Family lover | Sharing my journey | DM for collabs,"Holderberg, Brunei Darussalam",http://cain-parker.com/,Family,47607,701,64,72,0,981,20,3.39,False,True,False,2023-03-30,2025-06-07,https://example.com/profile_101.jpg,True
ig_0102,shawn_palmer,Shawn Palmer,Shawn,Palmer,💫 Travel creator | New Charles based | Spreading positivity,"Kelleyville, Canada",,Travel,19223,1085,85,28,11,652,25,3.35,False,True,False,2018-02-16,2025-06-06,https://example.com/profile_102.jpg,True
ig_0103,justin_white,Justin White,Justin,White,🌟 Family | Living my best life | Follow for daily inspiration,"Bridgesstad, Central African Republic",,Family,9495,1170,345,7,7,711,9,3.87,True,True,False,2020-04-15,2025-06-05,https://example.com/profile_103.jpg,True
ig_0104,andrewevans,Andrew Evans,Andrew,Evans,📸 Capturing life's moments | Fitness enthusiast | Lake Kathy,"North Tara, Palestinian Territory",,Fitness,486,830,23,72,3,843,50,6.38,True,True,True,2022-12-17,2025-06-06,https://example.com/profile_104.jpg,True
ig_0105,cwarner,Carla Warner,Carla,Warner,📸 Capturing life's moments | Food enthusiast | New Victoria,"Port Davidfort, Singapore",,Food,31323,1969,605,82,24,299,88,5.31,False,True,False,2018-12-31,2025-06-04,https://example.com/profile_105.jpg,True
ig_0106,robert.hill,Robert Hill,Robert,Hill,💫 Health creator | Williamsstad based | Spreading positivity,"South John, Togo",,Health,10136,980,569,46,14,157,37,5.46,True,False,False,2022-10-13,2025-06-02,https://example.com/profile_106.jpg,True
ig_0107,john.perez,John Perez,John,Perez,💫 Lifestyle creator | Grantberg based | Spreading positivity,"West Erica, Solomon Islands",https://www.brown.biz/,Lifestyle,9536,137,490,52,45,910,70,6.96,False,True,False,2021-09-23,2025-06-07,https://example.com/profile_107.jpg,True
ig_0108,brettbennett27,Brett Bennett,Brett,Bennett,💫 Sports creator | South Jason based | Spreading positivity,"Greentown, Guatemala",,Sports,29742,959,995,49,29,382,44,3.28,False,True,True,2024-03-17,2025-06-06,https://example.com/profile_108.jpg,True
ig_0109,timothy_sanchez,Timothy Sanchez,Timothy,Sanchez,🎯 Art | Entrepreneur | Building dreams one post at a time,"East Christopherstad, Georgia",,Art,47895,1400,822,79,23,931,60,4.84,False,False,False,2019-01-01,2025-06-06,https://example.com/profile_109.jpg,True
ig_0110,lukeharris28,Luke Harris,Luke,Harris,💫 Fitness creator | North Jose based | Spreading positivity,"Port Jessicabury, Tokelau",,Fitness,42845,976,327,99,39,432,7,2.4,False,True,False,2017-09-01,2025-06-05,https://example.com/profile_110.jpg,True
ig_0111,sherrymorgan67,Sherry Morgan,Sherry,Morgan,💫 Photography creator | Jacksonstad based | Spreading positivity,"West Cherylhaven, Jamaica",,Photography,13630,840,601,85,11,289,96,5.76,True,False,True,2017-06-20,2025-06-07,https://example.com/profile_111.jpg,True
ig_0112,alexandriacombs20,Alexandria Combs,Alexandria,Combs,💫 Education creator | North Jasmine based | Spreading positivity,"Thomashaven, Hungary",,Education,48496,317,800,62,20,635,98,5.29,True,True,True,2017-11-09,2025-06-01,https://example.com/profile_112.jpg,True
ig_0113,donnasmith,Donna Smith,Donna,Smith,📸 Capturing life's moments | Lifestyle enthusiast | Andrechester,"North Yvonne, Cook Islands",,Lifestyle,5994,691,973,45,12,771,20,7.71,False,True,False,2018-04-10,2025-06-04,https://example.com/profile_113.jpg,True
ig_0114,randy.watson,Randy Watson,Randy,Watson,💫 Gaming creator | Gabriellaland based | Spreading positivity,"North Christopherview, Antigua and Barbuda",,Gaming,11583,643,330,12,35,173,20,2.14,True,False,True,2024-12-09,2025-06-02,https://example.com/profile_114.jpg,True
ig_0115,drivera,Deanna Rivera,Deanna,Rivera,🌟 Pets | Living my best life | Follow for daily inspiration,"Libury, Botswana",,Pets,16444,282,699,18,28,109,97,1.28,False,False,False,2023-06-09,2025-06-04,https://example.com/profile_115.jpg,True
ig_0116,douglas_hoover,Douglas Hoover,Douglas,Hoover,🎯 Lifestyle | Entrepreneur | Building dreams one post at a time,"New Lynnside, Israel",,Lifestyle,23849,1956,471,74,36,196,58,7.26,False,False,False,2017-10-19,2025-06-06,https://example.com/profile_116.jpg,True
ig_0117,kayla.friedman,Kayla Friedman,Kayla,Friedman,✨ Food lover | Sharing my journey | DM for collabs,"Hensonberg, Senegal",,Food,19767,1437,423,19,7,967,86,2.38,False,False,True,2025-05-03,2025-06-03,https://example.com/profile_117.jpg,True
ig_0118,jjames,Joseph James,Joseph,James,📸 Capturing life's moments | Pets enthusiast | Kathleenville,"Lake Williamville, Mozambique",,Pets,38787,905,193,46,16,206,66,2.96,True,False,False,2022-08-14,2025-06-06,https://example.com/profile_118.jpg,True
ig_0119,carlynguyen,Carly Nguyen,Carly,Nguyen,🌟 Music | Living my best life | Follow for daily inspiration,"Underwoodmouth, Trinidad and Tobago",,Music,28473,741,61,34,47,787,85,4.21,True,False,True,2020-05-08,2025-06-01,https://example.com/profile_119.jpg,True
ig_0120,tjones,Todd Jones,Todd,Jones,🎯 Lifestyle | Entrepreneur | Building dreams one post at a time,"North Jamiemouth, Guam",,Lifestyle,25047,458,946,60,24,407,5,5.87,False,False,False,2019-03-22,2025-06-04,https://example.com/profile_120.jpg,True
ig_0121,bevans,Brooke Evans,Brooke,Evans,💫 Sports creator | Jessicafort based | Spreading positivity,"North Thomasburgh, Moldova",https://www.taylor-mcdonald.com/,Sports,8773,1981,374,92,16,575,25,4.42,False,True,False,2023-02-26,2025-06-04,https://example.com/profile_121.jpg,True
ig_0122,hectorsaunders,Hector Saunders,Hector,Saunders,🎯 Education | Entrepreneur | Building dreams one post at a time,"Rodrigueztown, Micronesia",http://anderson.org/,Education,1607,1710,151,97,6,258,10,2.24,True,True,True,2024-06-19,2025-06-05,https://example.com/profile_122.jpg,True
ig_0123,amandamclean,Amanda Mclean,Amanda,Mclean,📸 Capturing life's moments | Lifestyle enthusiast | Port Johnstad,"Kingfort, Singapore",http://www.morgan-perez.info/,Lifestyle,22456,1832,950,79,4,169,75,5.38,False,False,True,2024-06-17,2025-06-04,https://example.com/profile_123.jpg,True
ig_0124,jonathandixon,Jonathan Dixon,Jonathan,Dixon,✨ Travel lover | Sharing my journey | DM for collabs,"North Ianport, Mexico",,Travel,48994,1947,103,23,5,745,12,1.03,True,True,True,2017-07-21,2025-06-06,https://example.com/profile_124.jpg,True
ig_0125,stanleyclark,Stanley Clark,Stanley,Clark,🌟 Beauty | Living my best life | Follow for daily inspiration,"Kristenmouth, Tonga",,Beauty,12724,1024,857,25,45,517,78,5.94,False,False,True,2025-03-13,2025-06-01,https://example.com/profile_125.jpg,True
ig_0126,susan_hall,Susan Hall,Susan,Hall,📸 Capturing life's moments | Family enthusiast | Johnsonborough,"Lake Jonathan, Trinidad and Tobago",,Family,13057,589,167,69,36,203,90,1.87,True,True,True,2019-10-12,2025-06-06,https://example.com/profile_126.jpg,True
ig_0127,monica_lopez,Monica Lopez,Monica,Lopez,💫 Photography creator | Candicefurt based | Spreading positivity,"East Nancy, Colombia",,Photography,38917,657,635,52,32,665,37,2.53,False,False,True,2018-09-25,2025-06-06,https://example.com/profile_127.jpg,True
ig_0128,emilyedwards,Emily Edwards,Emily,Edwards,🌟 Technology | Living my best life | Follow for daily inspiration,"Richardsfurt, Netherlands",https://green-estrada.com/,Technology,4337,176,84,63,22,934,94,1.42,False,True,False,2020-07-18,2025-06-04,https://example.com/profile_128.jpg,True
ig_0129,zoepeters,Zoe Peters,Zoe,Peters,🎯 Education | Entrepreneur | Building dreams one post at a time,"Carlville, Ecuador",https://www.morris.com/,Education,23789,1479,717,77,43,992,9,4.98,False,False,False,2024-02-22,2025-06-07,https://example.com/profile_129.jpg,True
ig_0130,kellyhill96,Kelly Hill,Kelly,Hill,💫 Health creator | West Kimberlystad based | Spreading positivity,"South Charles, Lesotho",,Health,32152,691,579,95,12,243,76,2.19,False,False,False,2024-11-08,2025-06-02,https://example.com/profile_130.jpg,True
ig_0131,nancy.johnson,Nancy Johnson,Nancy,Johnson,💫 Beauty creator | Port Joan based | Spreading positivity,"Brandonhaven, Seychelles",https://www.allison-warner.com/,Beauty,30534,976,176,18,47,778,50,3.94,True,True,False,2022-05-24,2025-06-07,https://example.com/profile_131.jpg,True
ig_0132,brian_bell,Brian Bell,Brian,Bell,🌟 Beauty | Living my best life | Follow for daily inspiration,"West Amber, French Guiana",,Beauty,43469,1904,196,19,37,978,24,2.52,True,False,False,2021-06-17,2025-06-02,https://example.com/profile_132.jpg,True
ig_0133,maria.juarez,Maria Juarez,Maria,Juarez,✨ Education lover | Sharing my journey | DM for collabs,"West Robertachester, Netherlands Antilles",,Education,25805,374,330,70,17,243,25,4.41,False,False,False,2023-11-28,2025-06-01,https://example.com/profile_133.jpg,True
ig_0134,elizabethhoward21,Elizabeth Howard,Elizabeth,Howard,🌟 Travel | Living my best life | Follow for daily inspiration,"West Micheleton, Cameroon",http://bennett.com/,Travel,4484,712,742,61,38,306,19,2.65,False,True,False,2023-07-18,2025-06-06,https://example.com/profile_134.jpg,True
ig_0135,davidmathews,David Mathews,David,Mathews,✨ Business lover | Sharing my journey | DM for collabs,"Wolfefurt, Rwanda",,Business,20456,1450,653,54,39,134,77,1.91,False,False,False,2023-10-15,2025-06-02,https://example.com/profile_135.jpg,True
ig_0136,deborah_williams,Deborah Williams,Deborah,Williams,🎯 Health | Entrepreneur | Building dreams one post at a time,"Jesseside, Bermuda",http://www.smith-wilson.com/,Health,4236,86,477,47,26,262,27,7.61,True,False,False,2024-09-24,2025-06-03,https://example.com/profile_136.jpg,True
ig_0137,jdavis,Jeremy Davis,Jeremy,Davis,🎯 Education | Entrepreneur | Building dreams one post at a time,"South William, Sri Lanka",https://www.kennedy-arnold.com/,Education,45865,448,943,16,20,810,81,5.01,True,True,True,2023-05-23,2025-06-07,https://example.com/profile_137.jpg,True
ig_0138,ptaylor,Peggy Taylor,Peggy,Taylor,📸 Capturing life's moments | Pets enthusiast | Edwardsberg,"East Amyland, United Kingdom",,Pets,6364,836,788,18,39,339,11,4.7,False,False,True,2021-01-10,2025-06-04,https://example.com/profile_138.jpg,True
ig_0139,dominiqueturner58,Dominique Turner,Dominique,Turner,🌟 Art | Living my best life | Follow for daily inspiration,"East Jimstad, Serbia",https://www.cox-moore.com/,Art,23940,1786,816,7,30,262,29,5.43,False,False,False,2023-07-14,2025-06-06,https://example.com/profile_139.jpg,True
ig_0140,michael_vega,Michael Vega,Michael,Vega,🌟 Technology | Living my best life | Follow for daily inspiration,"Martinfurt, Andorra",,Technology,20689,1288,924,68,12,853,83,2.32,True,False,True,2018-08-30,2025-06-06,https://example.com/profile_140.jpg,True
ig_0141,james_morton,James Morton,James,Morton,🎯 Family | Entrepreneur | Building dreams one post at a time,"Changstad, Sierra Leone",,Family,24742,916,737,1,19,277,27,2.01,True,True,False,2019-09-04,2025-06-06,https://example.com/profile_141.jpg,True
ig_0142,frank.benton,Frank Benton,Frank,Benton,✨ Gaming lover | Sharing my journey | DM for collabs,"Thomasstad, Bahrain",,Gaming,25136,1187,180,76,28,786,41,1.75,False,False,False,2020-12-19,2025-06-01,https://example.com/profile_142.jpg,True
ig_0143,mjackson,Michele Jackson,Michele,Jackson,🌟 Gaming | Living my best life | Follow for daily inspiration,"North Margaret, Kyrgyz Republic",,Gaming,8523,711,999,2,7,63,42,4.87,False,True,False,2018-05-31,2025-06-03,https://example.com/profile_143.jpg,True
ig_0144,ruthflores93,Ruth Flores,Ruth,Flores,📸 Capturing life's moments | Nature enthusiast | Jonesmouth,"Karenfort, Martinique",,Nature,42457,713,425,22,20,637,98,1.24,False,False,True,2025-05-24,2025-06-06,https://example.com/profile_144.jpg,True
ig_0145,kristenstevenson,Kristen Stevenson,Kristen,Stevenson,💫 Fitness creator | North Sarah based | Spreading positivity,"Beckton, Cuba",,Fitness,4549,336,175,13,33,177,92,2.65,False,False,False,2018-03-20,2025-06-03,https://example.com/profile_145.jpg,True
ig_0146,jessicagarcia11,Jessica Garcia,Jessica,Garcia,📸 Capturing life's moments | Education enthusiast | Haynesstad,"New Allen, Colombia",,Education,35824,177,557,53,41,818,51,5.86,True,True,False,2024-07-17,2025-06-03,https://example.com/profile_146.jpg,True
ig_0147,joelgreen,Joel Green,Joel,Green,✨ Technology lover | Sharing my journey | DM for collabs,"Port Kevinmouth, Romania",,Technology,42354,1449,591,3,3,668,90,2.58,True,True,True,2021-02-08,2025-06-02,https://example.com/profile_147.jpg,True
ig_0148,shannon_ford,Shannon Ford,Shannon,Ford,✨ Fitness lover | Sharing my journey | DM for collabs,"East Annamouth, Eritrea",,Fitness,21264,843,794,81,42,415,3,4.57,False,False,True,2023-08-07,2025-06-03,https://example.com/profile_148.jpg,True
ig_0149,anthonysullivan86,Anthony Sullivan,Anthony,Sullivan,📸 Capturing life's moments | Nature enthusiast | Garciaberg,"Zavalamouth, Colombia",,Nature,38744,123,233,29,37,513,1,3.45,True,False,True,2021-11-15,2025-06-06,https://example.com/profile_149.jpg,True
ig_0150,deanna_aguilar,Deanna Aguilar,Deanna,Aguilar,🎯 Fitness | Entrepreneur | Building dreams one post at a time,"South Robertview, Burkina Faso",,Fitness,41235,1574,657,36,17,579,48,4.58,True,True,False,2017-07-08,2025-06-05,https://example.com/profile_150.jpg,True
ig_0151,tyler_reyes,Tyler Reyes,Tyler,Reyes,🌟 Education | Living my best life | Follow for daily inspiration,"Vegaberg, Lesotho",,Education,42728,634,482,3,28,627,84,5.7,False,True,True,2024-12-31,2025-06-07,https://example.com/profile_151.jpg,True
ig_0152,nicolefox,Nicole Fox,Nicole,Fox,📸 Capturing life's moments | Beauty enthusiast | Timothyfort,"West Jared, Mexico",https://holt-howard.com/,Beauty,13573,459,797,72,47,775,39,6.83,True,False,False,2019-03-06,2025-06-04,https://example.com/profile_152.jpg,True
ig_0153,lindseyruiz,Lindsey Ruiz,Lindsey,Ruiz,🎯 Music | Entrepreneur | Building dreams one post at a time,"Lawsonchester, Ukraine",http://sellers.com/,Music,16636,494,543,3,19,22,28,6.81,False,True,False,2018-11-05,2025-06-05,https://example.com/profile_153.jpg,True
ig_0154,brittanydrake93,Brittany Drake,Brittany,Drake,💫 Education creator | New Stacy based | Spreading positivity,"Kimberlyview, Albania",https://www.warren.info/,Education,39540,1593,189,62,30,584,77,3.0,True,True,True,2019-01-13,2025-06-03,https://example.com/profile_154.jpg,True
ig_0155,timothyrivera,Timothy Rivera,Timothy,Rivera,📸 Capturing life's moments | Travel enthusiast | North Dylanberg,"West Caitlynmouth, Japan",https://www.lee-douglas.com/,Travel,100,671,475,48,46,591,21,1.68,False,True,True,2020-09-22,2025-06-01,https://example.com/profile_155.jpg,True
ig_0156,kevin.taylor,Kevin Taylor,Kevin,Taylor,🌟 Food | Living my best life | Follow for daily inspiration,"Portermouth, Luxembourg",,Food,1567,659,808,4,7,319,19,2.84,True,True,True,2023-02-13,2025-06-03,https://example.com/profile_156.jpg,True
ig_0157,jessica_rush,Jessica Rush,Jessica,Rush,📸 Capturing life's moments | Lifestyle enthusiast | Lake Ariana,"South Melissa, Namibia",,Lifestyle,15488,982,910,74,44,580,35,2.89,False,True,True,2023-01-26,2025-06-01,https://example.com/profile_157.jpg,True
ig_0158,christopherfletcher,Christopher Fletcher,Christopher,Fletcher,💫 Beauty creator | Lake Aaronfurt based | Spreading positivity,"Dylanburgh, Lesotho",,Beauty,32699,935,870,59,26,189,2,5.04,True,True,False,2019-02-11,2025-06-03,https://example.com/profile_158.jpg,True
ig_0159,belinda.chang,Belinda Chang,Belinda,Chang,✨ Pets lover | Sharing my journey | DM for collabs,"South Jessica, Cocos (Keeling) Islands",http://www.acevedo.info/,Pets,1699,1424,298,24,15,716,58,6.67,True,False,False,2018-04-05,2025-06-06,https://example.com/profile_159.jpg,True
ig_0160,sherrimartin,Sherri Martin,Sherri,Martin,🌟 Business | Living my best life | Follow for daily inspiration,"Greerfort, Japan",,Business,24171,984,860,60,34,177,48,5.61,False,True,False,2022-04-15,2025-06-07,https://example.com/profile_160.jpg,True
ig_0161,ebony.greene,Ebony Greene,Ebony,Greene,✨ Sports lover | Sharing my journey | DM for collabs,"South Frankport, Cayman Islands",,Sports,24486,1007,375,98,18,161,87,6.26,False,False,False,2022-05-15,2025-06-04,https://example.com/profile_161.jpg,True
ig_0162,maryelliott,Mary Elliott,Mary,Elliott,✨ Technology lover | Sharing my journey | DM for collabs,"West Josephside, Iraq",,Technology,23605,1371,497,57,48,562,88,2.15,True,False,True,2022-01-19,2025-06-02,https://example.com/profile_162.jpg,True
ig_0163,melissa.johnson,Melissa Johnson,Melissa,Johnson,✨ Nature lover | Sharing my journey | DM for collabs,"Gregoryville, Syrian Arab Republic",https://www.silva.com/,Nature,37697,335,855,26,44,415,11,6.76,True,True,True,2017-09-02,2025-06-02,https://example.com/profile_163.jpg,True
ig_0164,dylanlarson,Dylan Larson,Dylan,Larson,🎯 Technology | Entrepreneur | Building dreams one post at a time,"Cooleyshire, South Africa",,Technology,10893,1564,252,87,45,816,43,4.42,False,False,False,2021-10-30,2025-06-01,https://example.com/profile_164.jpg,True
ig_0165,danielhernandez67,Daniel Hernandez,Daniel,Hernandez,🎯 Music | Entrepreneur | Building dreams one post at a time,"Jackfurt, Ethiopia",,Music,26838,1458,789,13,14,665,83,4.18,True,True,True,2021-05-25,2025-06-01,https://example.com/profile_165.jpg,True
ig_0166,randy_koch,Randy Koch,Randy,Koch,🌟 Food | Living my best life | Follow for daily inspiration,"Payneland, Korea",,Food,26715,670,865,26,34,663,13,7.66,True,True,True,2021-02-24,2025-06-07,https://example.com/profile_166.jpg,True
ig_0167,robert.brewer,Robert Brewer,Robert,Brewer,✨ Fashion lover | Sharing my journey | DM for collabs,"East Lindaland, Iran",,Fashion,44696,196,88,32,28,983,16,3.95,False,False,True,2024-10-28,2025-06-04,https://example.com/profile_167.jpg,True
ig_0168,shull,Stephen Hull,Stephen,Hull,🌟 Business | Living my best life | Follow for daily inspiration,"West Ginaton, French Guiana",,Business,13760,672,458,79,37,951,62,5.45,True,False,True,2022-02-06,2025-06-02,https://example.com/profile_168.jpg,True
ig_0169,justin.hughes,Justin Hughes,Justin,Hughes,📸 Capturing life's moments | Health enthusiast | Denisehaven,"Conleyburgh, El Salvador",,Health,31137,1813,836,49,48,561,99,1.69,False,False,True,2024-10-07,2025-06-03,https://example.com/profile_169.jpg,True
